date,nombre,variacion
2026-02-03,David Carmo,-0.029
2026-02-03,Ángel Fortuño,-0.028
2026-02-03,César Azpilicueta,-0.028
2026-02-03,Matías Moreno,-0.028
2026-02-03,Batista Mendy,-0.028
2026-02-03,Roberto Fernández,-0.028
2026-02-03,Jones El-Abdellaoui,-0.027
2026-02-03,Valentin Rosier,-0.027
2026-02-03,Sergi Cardona,-0.027
2026-02-03,Jules Koundé,-0.027
2026-02-03,Joan Jordan,-0.026
2026-02-03,Andriy Lunin,-0.026
2026-02-03,Unai Gómez,-0.026
2026-02-03,Lucas Ahijado,-0.026
2026-02-03,César Tárrega,-0.026
2026-02-03,Martín Satriano,-0.026
2026-02-03,Fran García,-0.025
2026-02-03,Alex Padilla,-0.025
2026-02-03,Carlos Benavídez,-0.024
2026-02-03,Carlos Espí,-0.024
2026-02-03,Marc Roca,-0.024
2026-02-03,Ismael Bekhoucha,-0.023
2026-02-03,Juanmi Jiménez,-0.023
2026-02-03,Manu Morlanes,-0.023
2026-02-03,Pau López,-0.023
2026-02-03,Omar Mascarell,-0.023
2026-02-03,Iñaki Peña,-0.023
2026-02-03,Ionuț Radu,-0.023
2026-02-03,Christian Stuani,-0.022
2026-02-03,Alberto Reina,-0.022
2026-02-03,Pathé Ciss,-0.022
2026-02-03,Aurélien Tchouaméni,-0.022
2026-02-03,Iván Balliu,-0.021
2026-02-03,Antoniu Roca,-0.021
2026-02-03,Adnan Januzaj,-0.02
2026-02-03,Thiago Borbas,-0.02
2026-02-03,Alex Freeman,-0.02
2026-02-03,Manu Sánchez,-0.02
2026-02-03,Umar Sadiq,-0.02
2026-02-03,Cyril Ngonge,-0.019
2026-02-03,Lucien Agoumé,-0.019
2026-02-03,Cristian Portu,-0.018
2026-02-03,Iker Losada,-0.018
2026-02-03,Jeremy Toljan,-0.018
2026-02-03,Marcão,-0.017
2026-02-03,Aihen Muñoz,-0.017
2026-02-03,Óscar Mingueza,-0.017
2026-02-03,Jon Karrikaburu,-0.016
2026-02-03,Matteo Ruggeri,-0.016
2026-02-03,Samu Becerra,-0.015
2026-02-03,Ferland Mendy,-0.015
2026-02-03,Ander Guevara,-0.015
2026-02-03,Domingos Duarte,-0.015
2026-02-03,Rodrygo,-0.015
2026-02-03,Coba da Costa,-0.014
2026-02-03,Wojciech Szczęsny,-0.014
2026-02-03,Javi Llabrés,-0.014
2026-02-03,Javi Muñoz,-0.014
2026-02-03,Alberto Dadie,-0.013
2026-02-03,Jorge Herrando,-0.013
2026-02-03,Aarón Escandell,-0.013
2026-02-03,Clemens Riedel,-0.012
2026-02-03,Joel Roca,-0.011
2026-02-03,Andrei Rațiu,-0.011
2026-02-03,Horațiu Moldovan,-0.01
2026-02-03,Adrián San Miguel,-0.01
2026-02-03,Largie Ramazani,-0.01
2026-02-03,Pablo Maffeo,-0.01
2026-02-03,Antonio Sánchez,-0.009
2026-02-03,Orri Óskarsson,-0.009
2026-02-03,Jesús Areso,-0.008
2026-02-03,Lucas Bergström,-0.007
2026-02-03,Nacho Vidal,-0.007
2026-02-03,Joseph Aidoo,-0.007
2026-02-03,Léo Pétrot,-0.007
2026-02-03,Adrià Pedrosa,-0.007
2026-02-03,Carlos Macia,-0.007
2026-02-03,Igor Zubeldia,-0.007
2026-02-03,Pedro Díaz,-0.005
2026-02-03,Jon Guridi,-0.005
2026-02-03,Miguel Román,-0.005
2026-02-03,Antonio Sivera,-0.005
2026-02-03,Álvaro García,-0.005
2026-02-03,Aitor Mañas,-0.004
2026-02-03,Dakonam Djené,-0.004
2026-02-03,Carlos Romero,-0.004
2026-02-03,Calebe Gonçalves,-0.003
2026-02-03,Pacha Espino,-0.003
2026-02-03,Charles Pickel,-0.003
2026-02-03,Álvaro Fidalgo,-0.003
2026-02-03,Unai López,-0.002
2026-02-03,Jan Oblak,-0.002
2026-02-03,Jon Ander Olasagasti,-0.001
2026-02-03,Gerard Gumbau,-0.001
2026-02-03,Luiz Felipe,-0.001
2026-02-04,Álvaro Rodríguez,0.21
2026-02-04,Dani Parejo,0.192
2026-02-04,Jon Aramburu,0.191
2026-02-04,Franco Mastantuono,0.166
2026-02-04,Unai Simón,0.164
2026-02-04,Luis Rioja,0.164
2026-02-04,Dani Olmo,0.157
2026-02-04,Marc Pubill,0.157
2026-02-04,Ademola Lookman,0.156
2026-02-04,Samuel Costa,0.155
2026-02-04,Gerard Moreno,0.152
2026-02-04,Raúl Asencio,0.152
2026-02-04,Sergi Darder,0.151
2026-02-04,Isi Palazón,0.146
2026-02-04,Ante Budimir,0.145
2026-02-04,Vitor Reis,0.144
2026-02-04,Javi Galán,0.144
2026-02-04,Florian Lejeune,0.143
2026-02-04,Robin Le Normand,0.142
2026-02-04,Gonçalo Guedes,0.139
2026-02-04,Fer López,0.134
2026-02-04,Akor Adams,0.133
2026-02-04,Daley Blind,0.132
2026-02-04,Jan Virgili,0.13
2026-02-04,Luis Milla,0.129
2026-02-04,Haissem Hassan,0.128
2026-02-04,Jorge de Frutos,0.127
2026-02-04,Johnny Cardoso,0.125
2026-02-04,Arnau Martínez,0.124
2026-02-04,Toni Martínez,0.123
2026-02-04,Marcus Rashford,0.122
2026-02-04,Jon Martin,0.119
2026-02-04,Germán Valera,0.118
2026-02-04,Abde Ezzalzouli,0.117
2026-02-04,Paulo Gazzaniga,0.115
2026-02-04,Rubén García,0.112
2026-02-04,Victor Muñoz,0.11
2026-02-04,Carlos Soler,0.105
2026-02-04,Lucas Boyé,0.103
2026-02-04,Pau Cubarsi,0.102
2026-02-04,Jon Pacheco,0.102
2026-02-04,Antonio Blanco,0.1
2026-02-04,Raúl Moro,0.099
2026-02-04,Marcos Alonso,0.098
2026-02-04,Pape Gueye,0.095
2026-02-04,Arnaut Danjuma,0.094
2026-02-04,Javi Rueda,0.094
2026-02-04,Nico González,0.091
2026-02-04,Vedat Muriqi,0.09
2026-02-04,Bryan Gil,0.09
2026-02-04,Aitor Ruibal,0.089
2026-02-04,Álex Moreno,0.089
2026-02-04,Marc Bartra,0.088
2026-02-04,Adrián de la Fuente,0.088
2026-02-04,Eric García,0.084
2026-02-04,Pablo Fornals,0.082
2026-02-04,David Costas,0.082
2026-02-04,Thiago Almada,0.08
2026-02-04,Arda Güler,0.079
2026-02-04,Iñaki Williams,0.079
2026-02-04,Marcos Llorente,0.078
2026-02-04,Sergio Gómez,0.078
2026-02-04,Juan Iglesias,0.077
2026-02-04,Ilias Akhomach,0.077
2026-02-04,Jon Moncayola,0.076
2026-02-04,Pablo Ibáñez,0.076
2026-02-04,Frenkie De Jong,0.074
2026-02-04,Vladyslav Vanat,0.074
2026-02-04,Marko Dmitrović,0.073
2026-02-04,Guido Rodríguez,0.07
2026-02-04,Mikel Oyarzabal,0.068
2026-02-04,Alexander Sørloth,0.068
2026-02-04,Mathew Ryan,0.068
2026-02-04,Mikel Jauregizar,0.068
2026-02-04,Claudio Echeverri,0.068
2026-02-04,Thibaut Courtois,0.066
2026-02-04,Jonny Otto,0.066
2026-02-04,Kike Salas,0.066
2026-02-04,Fede Valverde,0.063
2026-02-04,Eduardo Camavinga,0.063
2026-02-04,Dávid Hancko,0.063
2026-02-04,Iñigo Ruiz De Galarreta,0.063
2026-02-04,Rafa Marín,0.062
2026-02-04,Fermín López,0.06
2026-02-04,José Luis Gayà,0.06
2026-02-04,Santiago Colombatto,0.06
2026-02-04,Nelson Deossa,0.06
2026-02-04,Ferran Torres,0.059
2026-02-04,Robert Navarro,0.057
2026-02-04,Aymeric Laporte,0.056
2026-02-04,Alex Remiro,0.055
2026-02-04,Álvaro Valles,0.054
2026-02-04,Sergi Altimira,0.054
2026-02-04,David Soria,0.053
2026-02-04,Dani Ceballos,0.053
2026-02-04,Leo Román,0.052
2026-02-04,Brahim Díaz,0.052
2026-02-04,Neal Maupay,0.052
2026-02-04,Alejandro Balde,0.051
2026-02-04,Álex Berenguer,0.05
2026-02-04,Martim Neto,0.05
2026-02-04,Pablo Agudín,0.05
2026-02-04,Flavien Boyomo,0.048
2026-02-04,Joel Roca,0.048
2026-02-04,Santiago Mouriño,0.047
2026-02-04,Dani Carvajal,0.047
2026-02-04,Ilyas Chaira,0.047
2026-02-04,Juanlu Sánchez,0.047
2026-02-04,Carles Aleñá,0.047
2026-02-04,Raúl Fernández,0.047
2026-02-04,Oriol Rey,0.047
2026-02-04,Diego Llorente,0.046
2026-02-04,Alan Matturro,0.046
2026-02-04,Facundo Garcés,0.046
2026-02-04,Rodrigo Mendoza,0.046
2026-02-04,Luka Sučić,0.045
2026-02-04,Unai Elgezabal,0.045
2026-02-04,Alberto Moleiro,0.044
2026-02-04,Javi Rodríguez,0.044
2026-02-04,Thomas Lemar,0.044
2026-02-04,Marc Bernal,0.044
2026-02-04,Thiago Fernández,0.044
2026-02-04,Ugo Raghouber,0.044
2026-02-04,Carl Starfelt,0.043
2026-02-04,Gonzalo García,0.043
2026-02-04,Peque Fernández,0.043
2026-02-04,Stole Dimitrievski,0.043
2026-02-04,Unai López,0.043
2026-02-04,João Cancelo,0.042
2026-02-04,Fran Beltrán,0.042
2026-02-04,Rubén Sánchez,0.042
2026-02-04,Gorka Guruzeta,0.041
2026-02-04,Carlos Benavídez,0.041
2026-02-04,Filip Ugrinic,0.04
2026-02-04,Victor Chust,0.04
2026-02-04,Fran García,0.04
2026-02-04,Mauro Arambarri,0.039
2026-02-04,Ezequiel Ávila,0.039
2026-02-04,Eray Cömert,0.039
2026-02-04,Aleix Febas,0.038
2026-02-04,Hugo Álvarez,0.038
2026-02-04,Aitor Mañas,0.038
2026-02-04,Adnan Januzaj,0.038
2026-02-04,Aurélien Tchouaméni,0.037
2026-02-04,Kareem Tunde,0.037
2026-02-04,Carlos Álvarez,0.036
2026-02-04,Odysseas Vlachodimos,0.036
2026-02-04,Jon Gorrotxategi,0.036
2026-02-04,Pablo Martínez,0.036
2026-02-04,Javi Llabrés,0.036
2026-02-04,Horațiu Moldovan,0.036
2026-02-04,Allan Nyom,0.036
2026-02-04,Lucas Beltrán,0.035
2026-02-04,Joan Jordan,0.035
2026-02-04,Pablo Torre,0.034
2026-02-04,Ricardo Rodríguez,0.034
2026-02-04,Nahuel Molina,0.034
2026-02-04,Andrei Rațiu,0.033
2026-02-04,André Silva,0.033
2026-02-04,Nacho Vidal,0.033
2026-02-04,Youssef Enríquez,0.033
2026-02-04,Luis Vázquez,0.032
2026-02-04,Zaid Romero,0.032
2026-02-04,Alemão,0.032
2026-02-04,Javi López,0.03
2026-02-04,Jiri Letacek,0.03
2026-02-04,Toni Fernández,0.03
2026-02-04,Joan Garcia,0.029
2026-02-04,Beñat Prados,0.029
2026-02-04,Rodrygo,0.028
2026-02-04,Federico Viñas,0.028
2026-02-04,Pablo Maffeo,0.027
2026-02-04,Yangel Herrera,0.027
2026-02-04,Adama Boiro,0.027
2026-02-04,Samu Becerra,0.027
2026-02-04,Pepelu,0.026
2026-02-04,Hugo Duro,0.026
2026-02-04,Wesley,0.026
2026-02-04,Oso,0.025
2026-02-04,Álvaro Fidalgo,0.025
2026-02-04,Santi Cazorla,0.025
2026-02-04,Paco Cortés,0.025
2026-02-04,Davinchi,0.025
2026-02-04,Carlos Dominguez,0.025
2026-02-04,Kylian Mbappé,0.024
2026-02-04,Pablo Barrios,0.024
2026-02-04,Kiko Femenía,0.024
2026-02-04,Pablo Marín,0.024
2026-02-04,Mario Martín,0.023
2026-02-04,Matías Vecino,0.023
2026-02-04,Íñigo Lekue,0.023
2026-02-04,Pacha Espino,0.023
2026-02-04,Álvaro García,0.022
2026-02-04,Adrián San Miguel,0.022
2026-02-04,Hugo Sotelo,0.021
2026-02-04,Gonzalo Villar,0.021
2026-02-04,Sergi Cardona,0.02
2026-02-04,Veljko Birmancevic,0.02
2026-02-04,Chidera Ejuke,0.02
2026-02-04,Logan Costa,0.02
2026-02-04,Dakonam Djené,0.019
2026-02-04,David Alaba,0.019
2026-02-04,Lamine Yamal,0.018
2026-02-04,Dani Calvo,0.018
2026-02-04,Alejandro Francés,0.018
2026-02-04,Alejandro Iturbe,0.018
2026-02-04,Lander Astiazaran,0.018
2026-02-04,Beñat Turrientes,0.017
2026-02-04,Cristian Portu,0.017
2026-02-04,Miguel Román,0.016
2026-02-04,Gavi,0.016
2026-02-04,David López,0.016
2026-02-04,Adam Boayar,0.016
2026-02-04,Borja Iglesias,0.015
2026-02-04,Jorge Cabello,0.015
2026-02-04,Edu Expósito,0.014
2026-02-04,Williot Swedberg,0.014
2026-02-04,Cédric Bakambu,0.014
2026-02-04,Arnau Tenas,0.014
2026-02-04,Arsen Zakharyan,0.014
2026-02-04,Óscar Mingueza,0.013
2026-02-04,Yuri Berchiche,0.013
2026-02-04,Hugo Solozábal,0.013
2026-02-04,Clément Lenglet,0.012
2026-02-04,José Luis Morales,0.011
2026-02-04,Franco Cervi,0.011
2026-02-04,Raphinha,0.01
2026-02-04,Obed Vargas,0.01
2026-02-04,Igor Zubeldia,0.01
2026-02-04,Matías Moreno,0.01
2026-02-04,Iker Benito,0.01
2026-02-04,Alejandro Rego,0.009
2026-02-04,Aarón Escandell,0.008
2026-02-04,Jan Oblak,0.008
2026-02-04,Aihen Muñoz,0.006
2026-02-04,Jules Koundé,0.005
2026-02-04,Zito Luvumbo,0.005
2026-02-04,Alberto Reina,0.005
2026-02-04,Ferland Mendy,0.005
2026-02-04,Jesús Areso,0.004
2026-02-04,Unai Núñez,0.004
2026-02-04,Ibrahim Diabate,0.004
2026-02-04,Dimitri Foulquier,0.004
2026-02-04,Selton Sánchez,0.004
2026-02-04,Mouctar Diakhaby,0.004
2026-02-04,Thierry Correia,0.004
2026-02-04,Iker Losada,0.003
2026-02-04,Antoniu Roca,0.003
2026-02-04,Marc Roca,0.002
2026-02-04,Jeremy Toljan,0.002
2026-02-04,Mikel Vesga,0.002
2026-02-04,Wojciech Szczęsny,0.002
2026-02-04,Martin Valjent,0.001
2026-02-04,Álvaro Odriozola,0.001
2026-02-04,Diego Morcillo,0.001
2026-02-04,Rubén Iranzo,0.001
2026-02-04,Joseph Aidoo,0.001
2026-02-04,Pedro Díaz,0.001
2026-02-04,Ismael Bekhoucha,0.001
2026-02-04,Yago Santiago,0.001
2026-02-04,Oihan Sancet,-0.237
2026-02-04,Sofyan Amrabat,-0.208
2026-02-04,Juan Foyth,-0.198
2026-02-04,Pep Chavarría,-0.191
2026-02-04,Ayoze Pérez,-0.175
2026-02-04,Ander Barrenetxea,-0.156
2026-02-04,Álvaro Núñez,-0.141
2026-02-04,Santi Comesaña,-0.138
2026-02-04,Lucas Torró,-0.137
2026-02-04,Rubén Vargas,-0.119
2026-02-04,Daniel Vivian,-0.118
2026-02-04,Éder Militão,-0.117
2026-02-04,Takefusa Kubo,-0.117
2026-02-04,Giovani Lo Celso,-0.109
2026-02-04,Tyrhys Dolan,-0.107
2026-02-04,Antonio Raíllo,-0.106
2026-02-04,Antoine Griezmann,-0.106
2026-02-04,Rafa Mir,-0.102
2026-02-04,Aimar Oroz,-0.098
2026-02-04,Marc Aguado,-0.091
2026-02-04,Natan Souza,-0.091
2026-02-04,Pere Milla,-0.089
2026-02-04,Borja Mayoral,-0.087
2026-02-04,Brais Méndez,-0.087
2026-02-04,David Affengruber,-0.085
2026-02-04,Omar El Hilali,-0.082
2026-02-04,Javi Puado,-0.079
2026-02-04,Johan Mojica,-0.079
2026-02-04,Ilaix Moriba,-0.078
2026-02-04,Azzedine Ounahi,-0.078
2026-02-04,Iago Aspas,-0.075
2026-02-04,Tajon Buchanan,-0.074
2026-02-04,José Copete,-0.072
2026-02-04,Etta Eyong,-0.072
2026-02-04,Lucien Agoumé,-0.07
2026-02-04,Nahuel Tenaglia,-0.07
2026-02-04,Gerard Martín,-0.07
2026-02-04,Ángel Pérez,-0.068
2026-02-04,Javi Guerra,-0.068
2026-02-04,Fernando Calero,-0.068
2026-02-04,André Almeida,-0.066
2026-02-04,Pau Navarro,-0.065
2026-02-04,Jan Salas,-0.062
2026-02-04,José Ángel Carmona,-0.061
2026-02-04,Denis Suárez,-0.059
2026-02-04,Ferran Jutglà,-0.058
2026-02-04,Jude Bellingham,-0.057
2026-02-04,Nico Williams,-0.056
2026-02-04,Diego Rico,-0.055
2026-02-04,José Giménez,-0.055
2026-02-04,Omar Mascarell,-0.052
2026-02-04,Héctor Bellerín,-0.051
2026-02-04,Julen Agirrezabala,-0.051
2026-02-04,Pedro Bigas,-0.051
2026-02-04,Alejandro Catena,-0.051
2026-02-04,Dean Huijsen,-0.05
2026-02-04,Leandro Cabrera,-0.05
2026-02-04,Isaac Romero,-0.049
2026-02-04,Alexis Sánchez,-0.049
2026-02-04,Manu Bueno,-0.048
2026-02-04,Marash Kumbulla,-0.047
2026-02-04,Diego López,-0.047
2026-02-04,Urko González,-0.047
2026-02-04,Kervin Arriaga,-0.046
2026-02-04,Mateo Joseph,-0.046
2026-02-04,Ronald Araújo,-0.046
2026-02-04,Iván Martín,-0.046
2026-02-04,Diego Pampín,-0.045
2026-02-04,Pau Cabanes,-0.045
2026-02-04,Willy Kambwala,-0.045
2026-02-04,Moi Gómez,-0.045
2026-02-04,Djibril Sow,-0.045
2026-02-04,Abel Bretones,-0.045
2026-02-04,Giuliano Simeone,-0.045
2026-02-04,Ville Koski,-0.044
2026-02-04,Antonio Rüdiger,-0.044
2026-02-04,Renato Veiga,-0.044
2026-02-04,Nicolas Pépé,-0.044
2026-02-04,Carlos Macia,-0.043
2026-02-04,Jofre Torrents,-0.042
2026-02-04,Unai Egiluz,-0.042
2026-02-04,Abu Kamara,-0.042
2026-02-04,Pathé Ciss,-0.042
2026-02-04,Óscar Valentín,-0.042
2026-02-04,Viktor Tsygankov,-0.042
2026-02-04,Charles Pickel,-0.041
2026-02-04,Joselu Pérez,-0.041
2026-02-04,Ángel Ortiz,-0.041
2026-02-04,Carlos Martín,-0.041
2026-02-04,Pau López,-0.041
2026-02-04,Isco,-0.041
2026-02-04,Diego Conde,-0.04
2026-02-04,Adrián Liso,-0.04
2026-02-04,Pol Lozano,-0.04
2026-02-04,Luka Ilic,-0.039
2026-02-04,Urko Izeta,-0.037
2026-02-04,Fran Pérez,-0.036
2026-02-04,Axel Witsel,-0.036
2026-02-04,Valentín Gómez,-0.036
2026-02-04,Nobel Mendy,-0.036
2026-02-04,Óscar Trejo,-0.035
2026-02-04,Roony Bardghji,-0.035
2026-02-04,Alfonso Pedraza,-0.035
2026-02-04,Kike García,-0.034
2026-02-04,Iván Romero,-0.034
2026-02-04,Cucho Hernández,-0.034
2026-02-04,Iker Muñoz,-0.033
2026-02-04,Abdel Abqar,-0.033
2026-02-04,Lucas Cepeda,-0.033
2026-02-04,Hugo Rincón,-0.033
2026-02-04,Sergio Carreira,-0.033
2026-02-04,Luiz Júnior,-0.033
2026-02-04,Abde Rebbach,-0.032
2026-02-04,Raúl García de Haro,-0.032
2026-02-04,Martín Satriano,-0.032
2026-02-04,Gabriel Suazo,-0.032
2026-02-04,Alberto Dadie,-0.031
2026-02-04,Pablo García,-0.031
2026-02-04,Sergio Herrera,-0.031
2026-02-04,Thiago Borbas,-0.03
2026-02-04,Pedri,-0.03
2026-02-04,Pablo Durán,-0.029
2026-02-04,Andrés Castrín,-0.029
2026-02-04,Jofre Carreras,-0.029
2026-02-04,Julián Álvarez,-0.029
2026-02-04,Yoel Lago,-0.028
2026-02-04,Lucas Ahijado,-0.027
2026-02-04,Marc Casadó,-0.027
2026-02-04,Valentin Rosier,-0.027
2026-02-04,Álvaro Carreras,-0.027
2026-02-04,Mateu Morey,-0.026
2026-02-04,Jon Karrikaburu,-0.026
2026-02-04,Abdón Prats,-0.026
2026-02-04,Dani Raba,-0.026
2026-02-04,Leander Dendoncker,-0.025
2026-02-04,Koke,-0.025
2026-02-04,Aitor Fernández,-0.024
2026-02-04,Largie Ramazani,-0.024
2026-02-04,Federico Gattoni,-0.023
2026-02-04,César Tárrega,-0.023
2026-02-04,Augusto Batalla,-0.023
2026-02-04,Álex Sancris,-0.022
2026-02-04,Alex Baena,-0.022
2026-02-04,Robert Lewandowski,-0.022
2026-02-04,Alex Padilla,-0.021
2026-02-04,Manu Morlanes,-0.021
2026-02-04,Miguel Rubio,-0.021
2026-02-04,Fábio Cardoso,-0.021
2026-02-04,Unai Gómez,-0.021
2026-02-04,Andriy Lunin,-0.02
2026-02-04,Pablo Campos,-0.02
2026-02-04,Umar Sadiq,-0.02
2026-02-04,Batista Mendy,-0.02
2026-02-04,Ángel Fortuño,-0.019
2026-02-04,Hector Fort,-0.019
2026-02-04,Iñaki Peña,-0.019
2026-02-04,Carlos Romero,-0.019
2026-02-04,Lancinet Kourouma,-0.018
2026-02-04,Ovie Ejaria,-0.018
2026-02-04,Fede Redondo,-0.018
2026-02-04,Antony Santos,-0.018
2026-02-04,Buba Sangaré,-0.017
2026-02-04,Alex Freeman,-0.017
2026-02-04,Juan Musso,-0.016
2026-02-04,Christian Stuani,-0.016
2026-02-04,César Azpilicueta,-0.016
2026-02-04,Andoni Gorosabel,-0.016
2026-02-04,Hugo Burcio,-0.015
2026-02-04,Luiz Felipe,-0.015
2026-02-04,Víctor Valdepeñas,-0.014
2026-02-04,Javi Muñoz,-0.014
2026-02-04,Ander Guevara,-0.014
2026-02-04,Donny van de Beek,-0.014
2026-02-04,Baptiste Santamaria,-0.013
2026-02-04,Nico Fonseca,-0.013
2026-02-04,Ter Stegen,-0.013
2026-02-04,Léo Pétrot,-0.012
2026-02-04,Orri Óskarsson,-0.012
2026-02-04,Juanmi Jiménez,-0.011
2026-02-04,Jesús Vázquez,-0.01
2026-02-04,Manu Fernández,-0.01
2026-02-04,Domingos Duarte,-0.01
2026-02-04,Ramón Terrats,-0.01
2026-02-04,Nemanja Gudelj,-0.01
2026-02-04,Tete Morente,-0.01
2026-02-04,David Carmo,-0.01
2026-02-04,Trent Alexander-Arnold,-0.01
2026-02-04,Vinícius Júnior,-0.01
2026-02-04,Yeray Álvarez,-0.009
2026-02-04,Matías Dituro,-0.009
2026-02-04,Manu Sánchez,-0.009
2026-02-04,Tai Abed,-0.008
2026-02-04,Jon Guridi,-0.008
2026-02-04,Justin Kalumba,-0.008
2026-02-04,Ionuț Radu,-0.008
2026-02-04,Alfon González,-0.007
2026-02-04,Víctor Parada,-0.007
2026-02-04,Takuma Asano,-0.007
2026-02-04,Jones El-Abdellaoui,-0.007
2026-02-04,Antonio Sivera,-0.007
2026-02-04,Abdel Alhassane,-0.006
2026-02-04,Kwasi Sibo,-0.006
2026-02-04,Cyril Ngonge,-0.006
2026-02-04,David Jiménez,-0.005
2026-02-04,Jorge Montes,-0.005
2026-02-04,Aitor Paredes,-0.005
2026-02-04,Roberto Fernández,-0.005
2026-02-04,José Salinas,-0.004
2026-02-04,Nico Serrano,-0.004
2026-02-04,Matteo Ruggeri,-0.004
2026-02-04,Carlos Espí,-0.003
2026-02-04,John Donald,-0.003
2026-02-04,Adrià Pedrosa,-0.002
2026-02-04,Rodrigo Riquelme,-0.002
2026-02-04,Grady Diangana,-0.002
2026-02-04,Junior Firpo,-0.002
2026-02-04,Jorge Herrando,-0.002
2026-02-04,Maroan Sannadi,-0.001
2026-02-05,Álvaro Rodríguez,0.212
2026-02-05,Dani Parejo,0.197
2026-02-05,Jon Aramburu,0.196
2026-02-05,Franco Mastantuono,0.171
2026-02-05,Raúl Asencio,0.163
2026-02-05,Ademola Lookman,0.162
2026-02-05,Dani Olmo,0.159
2026-02-05,Samuel Costa,0.157
2026-02-05,Gerard Moreno,0.155
2026-02-05,Marc Pubill,0.155
2026-02-05,Florian Lejeune,0.152
2026-02-05,Unai Simón,0.152
2026-02-05,Ante Budimir,0.146
2026-02-05,Jan Virgili,0.146
2026-02-05,Sergi Darder,0.145
2026-02-05,Javi Galán,0.145
2026-02-05,Vitor Reis,0.144
2026-02-05,Fer López,0.142
2026-02-05,Robin Le Normand,0.139
2026-02-05,Gonçalo Guedes,0.138
2026-02-05,Haissem Hassan,0.137
2026-02-05,Isi Palazón,0.135
2026-02-05,Akor Adams,0.134
2026-02-05,Jorge de Frutos,0.129
2026-02-05,Arnau Martínez,0.129
2026-02-05,Johnny Cardoso,0.129
2026-02-05,Toni Martínez,0.128
2026-02-05,Luis Milla,0.126
2026-02-05,Daley Blind,0.124
2026-02-05,Paulo Gazzaniga,0.12
2026-02-05,Jon Martin,0.118
2026-02-05,Marcus Rashford,0.115
2026-02-05,Rubén García,0.114
2026-02-05,Germán Valera,0.113
2026-02-05,Nico González,0.112
2026-02-05,Victor Muñoz,0.11
2026-02-05,Aymeric Laporte,0.108
2026-02-05,Abde Ezzalzouli,0.107
2026-02-05,Lucas Boyé,0.107
2026-02-05,Jon Pacheco,0.103
2026-02-05,Carlos Soler,0.101
2026-02-05,Antonio Blanco,0.1
2026-02-05,Raúl Moro,0.099
2026-02-05,Marcos Alonso,0.097
2026-02-05,Arnaut Danjuma,0.096
2026-02-05,Javi Rueda,0.094
2026-02-05,Iñaki Williams,0.092
2026-02-05,Álex Moreno,0.091
2026-02-05,Marc Bartra,0.09
2026-02-05,Adrián de la Fuente,0.089
2026-02-05,Pau Cubarsi,0.088
2026-02-05,Bryan Gil,0.088
2026-02-05,Pape Gueye,0.086
2026-02-05,Pablo Fornals,0.084
2026-02-05,Vedat Muriqi,0.083
2026-02-05,David Costas,0.083
2026-02-05,Álvaro García,0.08
2026-02-05,Sergio Gómez,0.08
2026-02-05,Aitor Ruibal,0.079
2026-02-05,Vladyslav Vanat,0.078
2026-02-05,Arda Güler,0.075
2026-02-05,Pablo Ibáñez,0.075
2026-02-05,Juan Iglesias,0.074
2026-02-05,Frenkie De Jong,0.073
2026-02-05,Rafa Marín,0.073
2026-02-05,Yuri Berchiche,0.073
2026-02-05,Mikel Jauregizar,0.072
2026-02-05,Marcos Llorente,0.071
2026-02-05,Eric García,0.07
2026-02-05,Jonny Otto,0.069
2026-02-05,Kike Salas,0.069
2026-02-05,Thiago Almada,0.068
2026-02-05,Luis Rioja,0.067
2026-02-05,Guido Rodríguez,0.066
2026-02-05,Iñigo Ruiz De Galarreta,0.065
2026-02-05,Claudio Echeverri,0.064
2026-02-05,Williot Swedberg,0.064
2026-02-05,Nelson Deossa,0.064
2026-02-05,Mikel Oyarzabal,0.063
2026-02-05,Mathew Ryan,0.063
2026-02-05,Dávid Hancko,0.062
2026-02-05,Santiago Colombatto,0.061
2026-02-05,Ferran Torres,0.059
2026-02-05,Eduardo Camavinga,0.058
2026-02-05,Alex Remiro,0.057
2026-02-05,Robert Navarro,0.057
2026-02-05,Andrei Rațiu,0.056
2026-02-05,José Luis Gayà,0.056
2026-02-05,Fede Valverde,0.054
2026-02-05,Álvaro Valles,0.054
2026-02-05,Martim Neto,0.054
2026-02-05,Brahim Díaz,0.054
2026-02-05,Neal Maupay,0.054
2026-02-05,Facundo Garcés,0.053
2026-02-05,Thiago Fernández,0.051
2026-02-05,Rodrigo Mendoza,0.051
2026-02-05,Flavien Boyomo,0.05
2026-02-05,Gorka Guruzeta,0.05
2026-02-05,Juanlu Sánchez,0.05
2026-02-05,Dani Ceballos,0.05
2026-02-05,Alan Matturro,0.05
2026-02-05,Yoel Lago,0.05
2026-02-05,Fermín López,0.049
2026-02-05,Ismael Bekhoucha,0.049
2026-02-05,Javi Rodríguez,0.048
2026-02-05,Carles Aleñá,0.048
2026-02-05,Ilyas Chaira,0.047
2026-02-05,Diego Llorente,0.047
2026-02-05,Cristian Rivero,0.047
2026-02-05,Sebastián Boselli,0.047
2026-02-05,David Soria,0.046
2026-02-05,Carl Starfelt,0.046
2026-02-05,Lucas Bergström,0.046
2026-02-05,Thibaut Courtois,0.045
2026-02-05,Alejandro Balde,0.045
2026-02-05,Mihailo Ristić,0.045
2026-02-05,Leo Román,0.044
