fecha,id,type,subtype,equipo,ganancias,jugador,compra-venta,equipoLiga
2025-11-06,57,transfer,mercado,De la Guettir FC,-15.48785,Nicolas Pépé,compra,20.0
2025-11-06,57,transfer,mercado,Chamacónicos,-0.166666,Santi Cazorla,compra,1370.0
2025-11-06,57,transfer,mercado,Dani,-0.59582,Matteo Ruggeri,compra,2.0
2025-11-06,57,transfer,Puja,Chamacónicos,0.0,Matteo Ruggeri,compra,2.0
2025-11-06,57,transfer,mercado,Maldinillo 💥,-2.015778,Mario Martín,compra,9.0
2025-11-06,57,transfer,Puja,MuchaSalsa,0.0,Mario Martín,compra,9.0
2025-11-06,57,transfer,Puja,Libre,0.0,Mario Martín,compra,9.0
2025-11-06,58,transfer,mercado,Libre,6.65652,Yuri Berchiche,venta,1.0
2025-11-06,58,transfer,mercado,Dani,0.21632,Nikola Maraš,venta,48.0
2025-11-06,58,transfer,mercado,Maldinillo 💥,0.19584,Unai Gómez,venta,1.0
2025-11-06,58,marks,start_mercado,Mercado diario,0.0,,,
2025-11-05,58,transfer,mercado,De la Guettir FC,-2.99997,César Azpilicueta,compra,17.0
2025-11-05,58,transfer,Puja,Dani,0.0,César Azpilicueta,compra,17.0
2025-11-05,58,transfer,Puja,Libre,0.0,César Azpilicueta,compra,17.0
2025-11-05,58,transfer,mercado,De la Guettir FC,-0.923005,Jon Martin,compra,16.0
2025-11-05,58,transfer,Puja,Los marinero,0.0,Jon Martin,compra,16.0
2025-11-05,58,transfer,Puja,Libre,0.0,Jon Martin,compra,16.0
2025-11-05,58,transfer,mercado,Maldinillo 💥,-7.16025,Rafa Mir,compra,23.0
2025-11-05,58,transfer,Puja,Dani,0.0,Rafa Mir,compra,23.0
2025-11-05,58,transfer,Puja,De la Guettir FC,0.0,Rafa Mir,compra,23.0
2025-11-05,58,transfer,Puja,Libre,0.0,Rafa Mir,compra,23.0
2025-11-05,59,transfer,mercado,Los marinero,5.2275,Pau López,venta,4.0
2025-11-05,59,transfer,clausula,Chamacónicos,9.75,Odysseas Vlachodimos,venta,17.0
2025-11-05,59,transfer,clausula,Los marinero,-9.75,Odysseas Vlachodimos,compra,17.0
2025-11-05,59,transfer,mercado,Libre,1.01764,Alejandro Rego,venta,1.0
2025-11-05,59,transfer,mercado,Libre,4.55798,Samuel Costa,venta,408.0
2025-11-05,59,transfer,mercado,Los marinero,1.76542,Pablo Torre,venta,408.0
2025-11-05,59,bonificacion,quiniela,Jotabetrbb,0.7,,,
2025-11-05,59,bonificacion,quiniela,Libre,0.7,,,
2025-11-05,59,bonificacion,quiniela,Maldinillo 💥,0.7,,,
2025-11-05,59,bonificacion,quiniela,De la Guettir FC,0.6,,,
2025-11-05,59,bonificacion,quiniela,Los marinero,0.6,,,
2025-11-05,59,bonificacion,quiniela,Chamacónicos,0.5,,,
2025-11-05,59,bonificacion,quiniela,Dani,0.5,,,
2025-11-05,59,bonificacion,quiniela,MuchaSalsa,0.5,,,
2025-11-05,59,bonificacion,quiniela,Juanba,0.0,,,
2025-11-05,59,bonificacion,clasificacion,Libre,1.48,,,
2025-11-05,59,bonificacion,clasificacion,Chamacónicos,1.42,,,
2025-11-05,59,bonificacion,clasificacion,Juanba,1.64,,,
2025-11-05,59,bonificacion,clasificacion,Dani,1.75,,,
2025-11-05,59,bonificacion,clasificacion,Jotabetrbb,1.88,,,
2025-11-05,59,bonificacion,clasificacion,MuchaSalsa,1.92,,,
2025-11-05,59,bonificacion,clasificacion,De la Guettir FC,2.47,,,
2025-11-05,59,bonificacion,clasificacion,Los marinero,2.38,,,
2025-11-05,59,bonificacion,clasificacion,Maldinillo 💥,2.38,,,
2025-11-05,59,transfer,clausula,De la Guettir FC,43.8,Kylian Mbappé,venta,15.0
2025-11-05,59,transfer,clausula,Chamacónicos,-43.8,Kylian Mbappé,compra,15.0
2025-11-05,59,transfer,mercado,Chamacónicos,12.10456,Jules Koundé,venta,3.0
2025-11-05,59,transfer,mercado,Chamacónicos,11.08905,Georges Mikautadze,venta,20.0
2025-11-05,59,transfer,mercado,Chamacónicos,3.80415,Viktor Tsygankov,venta,222.0
2025-11-04,59,transfer,mercado,Maldinillo 💥,15.41384,Nico Williams,venta,1.0
2025-11-04,59,marks,start_mercado,Mercado diario,0.0,,,
2025-11-04,59,transfer,mercado,Libre,-0.55325,Goduine Koyalipou,compra,12.0
2025-11-04,59,transfer,Puja,Chamacónicos,0.0,Goduine Koyalipou,compra,12.0
2025-11-04,59,transfer,mercado,Libre,-0.207,Javi Muñoz,compra,9.0
2025-11-04,59,transfer,mercado,Jotabetrbb,-3.001,Dakonam Djené,compra,9.0
2025-11-04,59,transfer,Puja,Dani,0.0,Dakonam Djené,compra,9.0
2025-11-04,59,transfer,Puja,Libre,0.0,Dakonam Djené,compra,9.0
2025-11-04,59,transfer,mercado,Chamacónicos,-0.216,Jon Ander Olasagasti,compra,12.0
2025-11-04,59,transfer,mercado,Dani,-3.46291,Victor Chust,compra,23.0
2025-11-04,60,transfer,clausula,MuchaSalsa,16.6485,Giuliano Simeone,venta,2.0
2025-11-04,60,transfer,clausula,Juanba,-16.6485,Giuliano Simeone,compra,2.0
2025-11-04,60,transfer,clausula,Juanba,13.2285,Abde Ezzalzouli,venta,4.0
2025-11-04,60,transfer,clausula,MuchaSalsa,-13.2285,Abde Ezzalzouli,compra,4.0
2025-11-03,60,transfer,mercado,Maldinillo 💥,11.22082,Ander Barrenetxea,venta,16.0
2025-11-03,60,marks,start_mercado,Mercado diario,0.0,,,
2025-11-03,60,transfer,mercado,Chamacónicos,-6.5,Odysseas Vlachodimos,compra,17.0
2025-11-03,60,transfer,Puja,Los marinero,0.0,Odysseas Vlachodimos,compra,17.0
2025-11-03,60,transfer,Puja,De la Guettir FC,0.0,Odysseas Vlachodimos,compra,17.0
2025-11-03,60,transfer,Puja,Dani,0.0,Odysseas Vlachodimos,compra,17.0
2025-11-02,61,transfer,mercado,Los marinero,0.68289,José Copete,venta,19.0
2025-11-02,61,marks,start_mercado,Mercado diario,0.0,,,
2025-11-02,61,transfer,mercado,Los marinero,-0.58,Pablo García,compra,4.0
2025-11-02,61,transfer,mercado,Maldinillo 💥,-9.072,Aymeric Laporte,compra,1.0
2025-11-02,61,transfer,mercado,Maldinillo 💥,-7.572,Juan Foyth,compra,20.0
2025-11-02,61,transfer,Puja,Dani,0.0,Juan Foyth,compra,20.0
2025-11-02,61,transfer,Puja,MuchaSalsa,0.0,Juan Foyth,compra,20.0
2025-11-02,61,transfer,Puja,Libre,0.0,Juan Foyth,compra,20.0
2025-11-02,62,transfer,mercado,Libre,0.18643,Pau Navarro,venta,20.0
2025-11-02,62,transfer,mercado,Libre,0.1648,Filip Ugrinic,venta,19.0
2025-11-01,62,transfer,mercado,Dani,0.912,Cristian Portu,venta,222.0
2025-11-01,62,transfer,mercado,Los marinero,9.09584,Leo Román,venta,408.0
2025-11-01,62,marks,start_mercado,Mercado diario,0.0,,,
2025-11-01,62,transfer,mercado,Libre,-7.21078,Jon Moncayola,compra,50.0
2025-11-01,62,transfer,Puja,Chamacónicos,0.0,Jon Moncayola,compra,50.0
2025-11-01,62,transfer,mercado,Los marinero,-5.684,Pau López,compra,4.0
2025-11-01,62,transfer,Puja,Chamacónicos,0.0,Pau López,compra,4.0
2025-11-01,62,transfer,mercado,Los marinero,-1.898,Pablo Torre,compra,408.0
2025-11-01,62,transfer,mercado,Los marinero,-1.737,Nemanja Gudelj,compra,17.0
2025-11-01,62,transfer,Puja,Dani,0.0,Nemanja Gudelj,compra,17.0
2025-11-01,62,transfer,Puja,Chamacónicos,0.0,Nemanja Gudelj,compra,17.0
2025-11-01,62,transfer,Puja,Libre,0.0,Nemanja Gudelj,compra,17.0
2025-11-01,62,transfer,mercado,Chamacónicos,-0.20601,Íñigo Lekue,compra,1.0
2025-11-01,62,transfer,mercado,Dani,-7.58883,Dávid Hancko,compra,2.0
2025-11-01,62,transfer,Puja,Libre,0.0,Dávid Hancko,compra,2.0
2025-11-01,62,transfer,Puja,Chamacónicos,0.0,Dávid Hancko,compra,2.0
2025-11-01,63,marks,start_jornada,11.0,0.0,,,
2025-10-31,63,transfer,mercado,Dani,6.40775,Rafa Mir,venta,23.0
2025-10-31,63,transfer,mercado,Dani,6.87544,Antonio Raíllo,venta,408.0
2025-10-31,63,transfer,mercado,Maldinillo 💥,6.47235,Thiago Almada,venta,2.0
2025-10-31,63,transfer,mercado,Jotabetrbb,6.37982,Eduardo Camavinga,venta,15.0
2025-10-31,63,bajadaclausula,,Los marinero,0.0,Éder Militão,,15.0
2025-10-31,63,marks,start_mercado,Mercado diario,0.0,,,
2025-10-31,63,transfer,mercado,Libre,-0.21,Pau Navarro,compra,20.0
2025-10-31,63,transfer,Puja,Jotabetrbb,0.0,Pau Navarro,compra,20.0
2025-10-31,63,transfer,mercado,De la Guettir FC,-0.3895,Javi Galán,compra,2.0
2025-10-31,63,transfer,Puja,Jotabetrbb,0.0,Javi Galán,compra,2.0
2025-10-31,63,transfer,mercado,Dani,-8.20886,André Silva,compra,23.0
2025-10-31,63,transfer,Puja,Libre,0.0,André Silva,compra,23.0
2025-10-31,64,transfer,clausula,Dani,3.29092,Iván Martín,venta,222.0
2025-10-31,64,transfer,clausula,Jotabetrbb,-3.29092,Iván Martín,compra,222.0
2025-11-01,64,transfer,mercado,Chamacónicos,2.68216,Yangel Herrera,venta,16.0
2025-10-30,64,transfer,mercado,MuchaSalsa,2.63646,Fernando Calero,venta,8.0
2025-10-30,64,transfer,mercado,Libre,0.1968,Arsen Zakharyan,venta,16.0
2025-10-30,64,transfer,mercado,Libre,0.19404,Alejandro Iturbe,venta,23.0
2025-10-30,64,transfer,mercado,Libre,0.19008,Adrián San Miguel,venta,4.0
2025-10-30,64,marks,start_mercado,Mercado diario,0.0,,,
2025-10-30,64,transfer,mercado,MuchaSalsa,-6.865,David Soria,compra,9.0
2025-10-30,64,transfer,Puja,Libre,0.0,David Soria,compra,9.0
2025-10-30,64,transfer,mercado,Chamacónicos,-7.0,Trent Alexander-Arnold,compra,15.0
2025-10-30,64,transfer,Puja,MuchaSalsa,0.0,Trent Alexander-Arnold,compra,15.0
2025-10-30,64,transfer,Puja,Maldinillo 💥,0.0,Trent Alexander-Arnold,compra,15.0
2025-10-30,64,transfer,mercado,Dani,-0.16,Nikola Maraš,compra,48.0
2025-10-30,64,transfer,mercado,Maldinillo 💥,-6.77343,Thiago Almada,compra,2.0
2025-10-30,64,transfer,Puja,Libre,0.0,Thiago Almada,compra,2.0
,65,transfer,mercado,Libre,3.17675,Álex Moreno,venta,222.0
,65,transfer,mercado,Libre,10.44582,Antoine Griezmann,venta,2.0
,65,transfer,mercado,Jotabetrbb,1.7544,Valentín Gómez,venta,4.0
,65,transfer,mercado,De la Guettir FC,1.65036,Jon Pacheco,venta,48.0
,65,marks,start_mercado,Mercado diario,0.0,,,
,65,transfer,mercado,Libre,-13.25633,Marcus Rashford,compra,3.0
,65,transfer,Puja,MuchaSalsa,0.0,Marcus Rashford,compra,3.0
,65,transfer,Puja,Dani,0.0,Marcus Rashford,compra,3.0
,65,transfer,Puja,Chamacónicos,0.0,Marcus Rashford,compra,3.0
,65,transfer,mercado,Libre,-6.671319,Mathew Ryan,compra,12.0
,65,transfer,Puja,MuchaSalsa,0.0,Mathew Ryan,compra,12.0
,65,transfer,Puja,Jotabetrbb,0.0,Mathew Ryan,compra,12.0
,65,transfer,mercado,Libre,-0.20604,Filip Ugrinic,compra,19.0
,65,transfer,mercado,Libre,-0.184,Víctor Parada,compra,48.0
,65,transfer,mercado,MuchaSalsa,-2.235,Vitor Reis,compra,222.0
,65,transfer,Puja,De la Guettir FC,0.0,Vitor Reis,compra,222.0
,65,transfer,Puja,Dani,0.0,Vitor Reis,compra,222.0
,65,transfer,Puja,Libre,0.0,Vitor Reis,compra,222.0
,66,transfer,mercado,Libre,0.16905,Kike Barja,venta,50.0
,66,transfer,mercado,Jotabetrbb,1.8921,Arnau Tenas,venta,20.0
,66,bonificacion,quiniela,Maldinillo 💥,0.6,,,
,66,bonificacion,quiniela,Dani,0.5,,,
,66,bonificacion,quiniela,Libre,0.4,,,
,66,bonificacion,quiniela,Los marinero,0.4,,,
,66,bonificacion,quiniela,MuchaSalsa,0.4,,,
,66,bonificacion,quiniela,Chamacónicos,0.3,,,
,66,bonificacion,quiniela,De la Guettir FC,0.3,,,
,66,bonificacion,quiniela,Jotabetrbb,0.2,,,
,66,bonificacion,quiniela,Juanba,0.2,,,
,66,bonificacion,clasificacion,Maldinillo 💥,1.86,,,
,66,bonificacion,clasificacion,Los marinero,1.42,,,
,66,bonificacion,clasificacion,Chamacónicos,1.75,,,
,66,bonificacion,clasificacion,Libre,1.99,,,
,66,bonificacion,clasificacion,De la Guettir FC,1.99,,,
,66,bonificacion,clasificacion,MuchaSalsa,2.17,,,
,66,bonificacion,clasificacion,Dani,2.1,,,
,66,bonificacion,clasificacion,Juanba,2.12,,,
,66,bonificacion,clasificacion,Jotabetrbb,2.24,,,
,66,transfer,mercado,Maldinillo 💥,5.87895,Alexis Sánchez,venta,17.0
,66,marks,start_mercado,Mercado diario,0.0,,,
,66,transfer,mercado,Libre,-6.099,Yuri Berchiche,compra,1.0
,66,transfer,mercado,Maldinillo 💥,-0.25231,Beñat Turrientes,compra,16.0
,67,transfer,mercado,Libre,1.04936,Hugo Rincón,venta,222.0
,67,transfer,mercado,De la Guettir FC,3.73984,Andreas Christensen,venta,3.0
,67,transfer,mercado,Libre,4.773,Igor Zubeldia,venta,16.0
,67,transfer,mercado,Maldinillo 💥,10.48635,Oihan Sancet,venta,1.0
,67,transfer,mercado,De la Guettir FC,9.978,Franco Mastantuono,venta,15.0
,67,marks,start_mercado,Mercado diario,0.0,,,
,67,transfer,mercado,De la Guettir FC,-10.699999,Germán Valera,compra,23.0
,67,transfer,Puja,Dani,0.0,Germán Valera,compra,23.0
,67,transfer,Puja,Libre,0.0,Germán Valera,compra,23.0
,67,transfer,mercado,De la Guettir FC,-0.34405,Calebe Gonçalves,compra,48.0
,67,transfer,Puja,Maldinillo 💥,0.0,Calebe Gonçalves,compra,48.0
,67,transfer,Puja,Libre,0.0,Calebe Gonçalves,compra,48.0
,67,transfer,mercado,Dani,-8.00039,Marc Bartra,compra,4.0
,67,transfer,Puja,Libre,0.0,Marc Bartra,compra,4.0
,67,transfer,mercado,Maldinillo 💥,-17.15187,Robert Lewandowski,compra,3.0
,68,transfer,acuerdo,Los marinero,3.4,Álex Moreno,venta,222.0
,68,transfer,acuerdo,Libre,-3.4,Álex Moreno,compra,222.0
,68,marks,start_mercado,Mercado diario,0.0,,,
,68,transfer,mercado,Los marinero,-6.839,Daniel Vivian,compra,1.0
,68,transfer,Puja,Libre,0.0,Daniel Vivian,compra,1.0
,68,transfer,Puja,Chamacónicos,0.0,Daniel Vivian,compra,1.0
,68,transfer,Puja,Dani,0.0,Daniel Vivian,compra,1.0
,68,transfer,Puja,Maldinillo 💥,0.0,Daniel Vivian,compra,1.0
,69,transfer,mercado,Libre,5.93424,Gabriel Suazo,venta,17.0
,69,transfer,mercado,Libre,0.208,Logan Costa,venta,20.0
,69,transfer,mercado,Dani,0.1536,Omar Falah,venta,1370.0
,69,transfer,mercado,Dani,0.2058,David López,venta,408.0
,69,transfer,mercado,Dani,0.1764,Aritz Elustondo,venta,16.0
,69,marks,start_mercado,Mercado diario,0.0,,,
,69,transfer,mercado,Jotabetrbb,-9.04,Jan Oblak,compra,2.0
,69,transfer,Puja,Libre,0.0,Jan Oblak,compra,2.0
,69,transfer,mercado,Chamacónicos,-0.7,Sergio Carreira,compra,5.0
,69,transfer,Puja,Libre,0.0,Sergio Carreira,compra,5.0
,69,transfer,mercado,Dani,-1.64546,Iván Martín,compra,222.0
,69,transfer,Puja,Chamacónicos,0.0,Iván Martín,compra,222.0
,69,transfer,Puja,Libre,0.0,Iván Martín,compra,222.0
,70,marks,start_jornada,10.0,0.0,,,
,70,transfer,acuerdo,Chamacónicos,2.7,Marc Roca,venta,4.0
,70,transfer,acuerdo,Jotabetrbb,-2.7,Marc Roca,compra,4.0
,70,transfer,acuerdo,Chamacónicos,6.0,Eduardo Camavinga,venta,15.0
,70,transfer,acuerdo,Jotabetrbb,-6.0,Eduardo Camavinga,compra,15.0
,70,transfer,mercado,MuchaSalsa,8.75165,Sergi Altimira,venta,4.0
,70,transfer,mercado,Maldinillo 💥,9.644,Iago Aspas,venta,5.0
,70,marks,start_mercado,Mercado diario,0.0,,,
,70,transfer,mercado,Libre,-5.03706,Igor Zubeldia,compra,16.0
,70,transfer,mercado,MuchaSalsa,-7.302,Pedro Bigas,compra,23.0
,70,transfer,Puja,Libre,0.0,Pedro Bigas,compra,23.0
,70,transfer,mercado,Dani,-0.37253,Aritz Elustondo,compra,16.0
,70,transfer,mercado,Dani,-0.23747,Omar Falah,compra,1370.0
,70,transfer,mercado,Dani,-0.21489,David López,compra,408.0
,70,transfer,mercado,Maldinillo 💥,-10.13207,Oihan Sancet,compra,1.0
,71,transfer,clausula,Jotabetrbb,2.127,Marc Roca,venta,4.0
,71,transfer,clausula,Chamacónicos,-2.127,Marc Roca,compra,4.0
,71,transfer,clausula,Dani,1.226565,José Copete,venta,19.0
,71,transfer,clausula,Los marinero,-1.226565,José Copete,compra,19.0
,71,transfer,clausula,MuchaSalsa,1.371,Cristian Portu,venta,222.0
,71,transfer,clausula,Dani,-1.371,Cristian Portu,compra,222.0
,71,marks,start_mercado,Mercado diario,0.0,,,
,71,transfer,mercado,Chamacónicos,-3.434343,Viktor Tsygankov,compra,222.0
,71,transfer,Puja,Libre,0.0,Viktor Tsygankov,compra,222.0
,71,transfer,mercado,Chamacónicos,-0.888,Nobel Mendy,compra,14.0
,71,transfer,Puja,Dani,0.0,Nobel Mendy,compra,14.0
,71,transfer,Puja,Jotabetrbb,0.0,Nobel Mendy,compra,14.0
,71,transfer,Puja,Maldinillo 💥,0.0,Nobel Mendy,compra,14.0
,71,transfer,Puja,Libre,0.0,Nobel Mendy,compra,14.0
,71,transfer,mercado,Dani,-6.30152,Antonio Raíllo,compra,408.0
,71,transfer,Puja,Libre,0.0,Antonio Raíllo,compra,408.0
,72,transfer,mercado,Maldinillo 💥,5.33085,Unai López,venta,14.0
,72,transfer,mercado,Maldinillo 💥,7.455,Tyrhys Dolan,venta,8.0
,72,transfer,mercado,Libre,0.19136,Iker Losada,venta,12.0
,72,marks,start_mercado,Mercado diario,0.0,,,
,72,transfer,mercado,Libre,-3.850558,Pol Lozano,compra,8.0
,72,transfer,Puja,Dani,0.0,Pol Lozano,compra,8.0
,72,transfer,Puja,Chamacónicos,0.0,Pol Lozano,compra,8.0
,72,transfer,Puja,MuchaSalsa,0.0,Pol Lozano,compra,8.0
,72,transfer,mercado,Maldinillo 💥,-15.27859,Nico Williams,compra,1.0
,72,transfer,Puja,Chamacónicos,0.0,Nico Williams,compra,1.0
,72,transfer,Puja,Libre,0.0,Nico Williams,compra,1.0
,73,transfer,clausula,Chamacónicos,6.499999,Koke,venta,2.0
,73,transfer,clausula,MuchaSalsa,-6.499999,Koke,compra,2.0
,73,bonificacion,quiniela,Dani,0.7,,,
,73,bonificacion,quiniela,De la Guettir FC,0.7,,,
,73,bonificacion,quiniela,Juanba,0.5,,,
,73,bonificacion,quiniela,Libre,0.5,,,
,73,bonificacion,quiniela,Los marinero,0.5,,,
,73,bonificacion,quiniela,Maldinillo 💥,0.5,,,
,73,bonificacion,quiniela,Chamacónicos,0.3,,,
,73,bonificacion,quiniela,Jotabetrbb,0.0,,,
,73,bonificacion,quiniela,MuchaSalsa,0.0,,,
,73,bonificacion,clasificacion,Dani,1.65,,,
,73,bonificacion,clasificacion,Maldinillo 💥,1.78,,,
,73,bonificacion,clasificacion,Juanba,1.58,,,
,73,bonificacion,clasificacion,De la Guettir FC,1.99,,,
,73,bonificacion,clasificacion,Jotabetrbb,1.82,,,
,73,bonificacion,clasificacion,Chamacónicos,1.9,,,
,73,bonificacion,clasificacion,Libre,2.19,,,
,73,bonificacion,clasificacion,Los marinero,2.2,,,
,73,bonificacion,clasificacion,MuchaSalsa,2.32,,,
,73,transfer,mercado,Maldinillo 💥,2.36488,Gorka Guruzeta,venta,1.0
,73,transfer,mercado,Jotabetrbb,3.46596,César Azpilicueta,venta,17.0
,73,transfer,mercado,Maldinillo 💥,7.55144,Carlos Álvarez,venta,12.0
,73,transfer,mercado,De la Guettir FC,0.907,Marc Bernal,venta,3.0
,73,transfer,mercado,De la Guettir FC,0.1836,David Costas,venta,1370.0
,73,transfer,mercado,Los marinero,4.27544,Batista Mendy,venta,17.0
,73,marks,start_mercado,Mercado diario,0.0,,,
,73,transfer,mercado,Libre,-0.20305,Logan Costa,compra,20.0
,73,transfer,mercado,Libre,-0.18906,Iker Losada,compra,12.0
,73,transfer,mercado,De la Guettir FC,-3.41112,Adrián de la Fuente,compra,12.0
,73,transfer,Puja,Dani,0.0,Adrián de la Fuente,compra,12.0
,73,transfer,Puja,Libre,0.0,Adrián de la Fuente,compra,12.0
,73,transfer,mercado,Los marinero,-5.885,Carlos Soler,compra,16.0
,73,transfer,Puja,Libre,0.0,Carlos Soler,compra,16.0
,73,transfer,Puja,Dani,0.0,Carlos Soler,compra,16.0
,73,transfer,Puja,Maldinillo 💥,0.0,Carlos Soler,compra,16.0
,73,transfer,mercado,Maldinillo 💥,-9.8569,Iago Aspas,compra,5.0
,73,transfer,Puja,Libre,0.0,Iago Aspas,compra,5.0
,74,transfer,mercado,Libre,7.2471,Luis Rioja,venta,19.0
,74,transfer,mercado,Los marinero,1.09692,Ricardo Rodríguez,venta,4.0
,74,transfer,mercado,Dani,0.88577,Roger Brugué,venta,12.0
,74,transfer,mercado,Dani,5.16545,Manu Sánchez,venta,12.0
,74,transfer,mercado,Libre,4.76944,Dani Ceballos,venta,15.0
,74,bajadaclausula,,Libre,0.0,Youssef Enríquez,,48.0
,74,marks,start_jornada,9.0,0.0,,,
,74,transfer,mercado,Libre,5.87575,Johan Mojica,venta,408.0
,74,transfer,mercado,Libre,1.14366,Matías Moreno,venta,12.0
,74,transfer,mercado,Libre,3.18885,Adrián de la Fuente,venta,12.0
,74,transfer,mercado,Libre,4.62161,Igor Zubeldia,venta,16.0
,74,transfer,mercado,Dani,5.24167,Jeremy Toljan,venta,12.0
,74,bajadaclausula,,MuchaSalsa,0.0,Álvaro Núñez,,23.0
,74,marks,start_mercado,Mercado diario,0.0,,,
,74,transfer,mercado,Libre,-4.95,Dani Ceballos,compra,15.0
,74,transfer,mercado,Maldinillo 💥,-6.666669,Alexis Sánchez,compra,17.0
,74,transfer,Puja,MuchaSalsa,0.0,Alexis Sánchez,compra,17.0
,75,transfer,acuerdo,Maldinillo 💥,4.0,Samuel Costa,venta,408.0
,75,transfer,acuerdo,Libre,-4.0,Samuel Costa,compra,408.0
,75,transfer,acuerdo,Maldinillo 💥,3.4,Jon Gorrotxategi,venta,16.0
,75,transfer,acuerdo,Libre,-3.4,Jon Gorrotxategi,compra,16.0
,75,transfer,mercado,Dani,7.54392,Omar El Hilali,venta,8.0
,75,transfer,mercado,Libre,0.16758,David López,venta,408.0
,75,marks,start_mercado,Mercado diario,0.0,,,
,75,transfer,mercado,Libre,-0.57604,Alejandro Rego,compra,1.0
,75,transfer,mercado,Dani,-5.53675,Manu Sánchez,compra,12.0
,75,transfer,Puja,Maldinillo 💥,0.0,Manu Sánchez,compra,12.0
,75,transfer,Puja,Libre,0.0,Manu Sánchez,compra,12.0
,76,transfer,mercado,Dani,7.35935,Aitor Paredes,venta,1.0
,76,transfer,mercado,Chamacónicos,6.12161,Pere Milla,venta,8.0
,76,transfer,mercado,Chamacónicos,6.27432,Haissem Hassan,venta,1370.0
,76,marks,start_mercado,Mercado diario,0.0,,,
,76,transfer,mercado,Libre,-2.14108,Roony Bardghji,compra,3.0
,76,transfer,Puja,Maldinillo 💥,0.0,Roony Bardghji,compra,3.0
,76,transfer,mercado,Dani,-11.72128,Edu Expósito,compra,8.0
,76,transfer,mercado,Dani,-0.81771,José Copete,compra,19.0
,76,transfer,mercado,Maldinillo 💥,-0.162,Federico Viñas,compra,1370.0
,77,transfer,mercado,Libre,0.86205,Manu Morlanes,venta,408.0
,77,transfer,mercado,Libre,0.1768,Toni Lato,venta,408.0
,77,transfer,mercado,Jotabetrbb,0.163,Jorge Cabello,venta,12.0
,77,transfer,clausula,Jotabetrbb,1.0,Thierry Correia,venta,19.0
,77,transfer,clausula,Los marinero,-1.0,Thierry Correia,compra,19.0
,77,transfer,acuerdo,Los marinero,8.0,Tyrhys Dolan,venta,8.0
,77,transfer,acuerdo,Maldinillo 💥,-8.0,Tyrhys Dolan,compra,8.0
,77,transfer,mercado,Maldinillo 💥,7.0287,Alberto Moleiro,venta,20.0
,77,marks,start_mercado,Mercado diario,0.0,,,
,77,transfer,mercado,Libre,-4.51685,Igor Zubeldia,compra,16.0
,77,transfer,Puja,Dani,0.0,Igor Zubeldia,compra,16.0
,77,transfer,Puja,MuchaSalsa,0.0,Igor Zubeldia,compra,16.0
,77,transfer,Puja,Maldinillo 💥,0.0,Igor Zubeldia,compra,16.0
,77,transfer,mercado,Los marinero,-1.456,Óscar Valentín,compra,14.0
,77,transfer,Puja,Libre,0.0,Óscar Valentín,compra,14.0
,77,transfer,mercado,Dani,-0.9889,Roger Brugué,compra,12.0
,78,transfer,mercado,Chamacónicos,6.415,Antonio Blanco,venta,48.0
,78,transfer,mercado,Los marinero,10.0358,Jorge de Frutos,venta,14.0
,78,marks,start_mercado,Mercado diario,0.0,,,
,78,transfer,mercado,Maldinillo 💥,-10.88583,Ander Barrenetxea,compra,16.0
,78,transfer,Puja,Libre,0.0,Ander Barrenetxea,compra,16.0
,78,transfer,Puja,Dani,0.0,Ander Barrenetxea,compra,16.0
,78,transfer,mercado,Maldinillo 💥,-4.95755,Unai López,compra,14.0
,78,transfer,Puja,Libre,0.0,Unai López,compra,14.0
,78,transfer,Puja,Los marinero,0.0,Unai López,compra,14.0
,79,marks,start_mercado,Mercado diario,0.0,,,
,79,transfer,mercado,Chamacónicos,-5.432,Eduardo Camavinga,compra,15.0
,79,transfer,Puja,Dani,0.0,Eduardo Camavinga,compra,15.0
,79,transfer,Puja,Maldinillo 💥,0.0,Eduardo Camavinga,compra,15.0
,79,transfer,Puja,Libre,0.0,Eduardo Camavinga,compra,15.0
,79,transfer,mercado,Dani,-7.20382,Aitor Paredes,compra,1.0
,79,transfer,Puja,Maldinillo 💥,0.0,Aitor Paredes,compra,1.0
,79,transfer,Puja,Libre,0.0,Aitor Paredes,compra,1.0
,80,transfer,mercado,Libre,9.31986,Alexander Sørloth,venta,2.0
,80,transfer,mercado,Jotabetrbb,6.40848,Hugo Sotelo,venta,5.0
,80,marks,start_mercado,Mercado diario,0.0,,,
,80,transfer,mercado,Chamacónicos,-9.696969,Sergio Herrera,compra,50.0
,81,transfer,mercado,Jotabetrbb,7.5012,Jon Moncayola,venta,50.0
,81,marks,start_mercado,Mercado diario,0.0,,,
,81,transfer,mercado,Libre,-12.21949,Mikel Oyarzabal,compra,16.0
,81,transfer,Puja,Maldinillo 💥,0.0,Mikel Oyarzabal,compra,16.0
,81,transfer,Puja,Dani,0.0,Mikel Oyarzabal,compra,16.0
,81,transfer,Puja,Chamacónicos,0.0,Mikel Oyarzabal,compra,16.0
,81,transfer,mercado,MuchaSalsa,-0.914,Cristian Portu,compra,222.0
,81,transfer,mercado,Chamacónicos,-16.666666,Giovani Lo Celso,compra,4.0
,81,transfer,Puja,Maldinillo 💥,0.0,Giovani Lo Celso,compra,4.0
,81,transfer,mercado,Chamacónicos,-4.333333,Koke,compra,2.0
,81,transfer,Puja,Libre,0.0,Koke,compra,2.0
