id,nombre,posicion,foto_url,club
60872,R. Vargas,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/60872.png?version=20250110103914,Sevilla FC
54831,S. Altimira,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/54831.png?version=20251003194726,Real Betis Balompié
65723,S. Amrabat,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/65723.png?version=20250902075215,Real Betis Balompié
67580,S. Becerra,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/67580.png?version=20250919191526,Rayo Vallecano
14619,S. Cazorla,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/14619.png?version=20250622094809,Real Oviedo
64476,S. Colombatto,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/64476.png?version=20250725180456,Real Oviedo
12946,S. Comesaña,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/12946.png?version=20251006021320,Villarreal CF
40095,S. Costa,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/40095.png?version=20251006032017,RCD Mallorca
298,S. Darder,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/298.png?version=20251006031946,RCD Mallorca
67931,S. Sánchez,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/67931.png?version=20251109145151,Athletic Club
68519,T. Abed,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68519.png?version=20260121133655,Levante UD
64401,T. Almada,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/64401.png?version=20250716094314,Atlético de Madrid
61092,T. Buchanan,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/61092.png?version=20250201122704,Villarreal CF
64468,T. Dolan,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/64468.png?version=20250725131445,RCD Espanyol
68383,T. Fernández,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68383.png?version=20260102114636,Real Oviedo
19562,T. Kubo,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/19562.png?version=20251004234049,Real Sociedad
12949,T. Lemar,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/12949.png?version=20251006030726,Girona FC
68834,T. Marqués,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68834.png?version=20260323141428,FC Barcelona
23147,T. Morente,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/23147.png?version=20260203085617,Elche CF
47,T. Partey,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/47.png?version=20250807174337,Villarreal CF
65188,T. Pitarch,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/65188.png?version=20250818161450,Real Madrid
70151,T. Seidu,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/70151.png?version=20260407094727,Atlético de Madrid
23172,U. González,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/23172.png?version=20251003195730,RCD Espanyol
55042,U. Gómez,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/55042.png?version=20231218001610,Athletic Club
24,U. López,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/24.png?version=20251004230007,Rayo Vallecano
68478,U. Raghouber,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68478.png?version=20260115121703,Levante UD
21366,U. Vencedor,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/21366.png?version=20251004224026,Levante UD
22486,V. García,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/22486.png?version=20250703125849,Levante UD
52044,V. Tsygankov,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/52044.png?version=20251006030802,Girona FC
48194,W. Swedberg,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/48194.png?version=20251003195414,RC Celta de Vigo
15566,Y. Herrera,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/15566.png?version=20251004234650,Real Sociedad
63867,Y. Santiago,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/63867.png?version=20250617095658,Elche CF
1762,Á. Berenguer,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/1762.png?version=20251003185228,Athletic Club
68677,Á. Fidalgo,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68677.png?version=20260323141215,Real Betis Balompié
14911,Á. García,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/14911.png?version=20251004224331,Rayo Vallecano
70398,Á. Leiva,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/70398.png?version=20260518194633,Real Madrid
68606,Á. Pérez,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68606.png?version=20260323141026,Deportivo Alavés
64122,Á. Sancris,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/64122.png?version=20250702133133,Getafe CF
12941,Ó. Trejo,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/12941.png?version=20251004225922,Rayo Vallecano
27518,Ó. Valentín,Mediocentro,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/27518.png?version=20251004225843,Rayo Vallecano
61028,A. Adams,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/61028.png?version=20250128085937,Sevilla FC
67870,A. Boayar,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/67870.png?version=20251006104849,Elche CF
18004,A. Budimir,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/18004.png?version=20251006024916,CA Osasuna
31226,A. Danjuma,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/31226.png?version=20240702124019,Valencia CF
33734,A. Ezzalzouli,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/33734.png?version=20231217203008,Real Betis Balompié
59633,A. González,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/59633.png?version=20251006013207,Villarreal CF
51,A. Griezmann,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/51.png?version=20250910193113,Atlético de Madrid
65726,A. Kamara,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/65726.png?version=20250902075957,Getafe CF
68676,A. Lookman,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68676.png?version=20260323141155,Atlético de Madrid
68361,A. Mañas,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68361.png?version=20251223093636,Deportivo Alavés
17975,A. Prats,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/17975.png?version=20251006031227,RCD Mallorca
52189,A. Pérez,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/52189.png?version=20251006020741,Villarreal CF
16999,A. Ruiz,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/16999.png?version=20240627131847,Girona FC
61013,A. Santos,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/61013.png?version=20251228214253,Real Betis Balompié
14762,A. Silva,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/14762.png?version=20250818160944,Elche CF
65722,A. Sánchez,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/65722.png?version=20250902074857,Sevilla FC
31355,A. Sørloth,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/31355.png?version=20251003193614,Atlético de Madrid
65727,Alemão,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/65727.png?version=20250902080200,Rayo Vallecano
128,B. Iglesias,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/128.png?version=20251003194754,RC Celta de Vigo
607,B. Mayoral,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/607.png?version=20251003195836,Getafe CF
519,C. Bakambu,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/519.png?version=20240202084513,Real Betis Balompié
63780,C. Espí,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/63780.png?version=20260323155642,Levante UD
12915,C. Hernández,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/12915.png?version=20251003194337,Real Betis Balompié
68653,C. Ngonge,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68653.png?version=20260323141115,RCD Espanyol
7910,C. Stuani,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/7910.png?version=20251006030218,Girona FC
67935,D. Morcillo,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/67935.png?version=20251110095613,Deportivo Alavés
11186,D. Raba,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/11186.png?version=20251006014924,Valencia CF
60749,D. Yañez,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/60749.png?version=20241209103152,Real Madrid
56924,E. Eyong,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/56924.png?version=20251031185323,Levante UD
12916,E. Ávila,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/12916.png?version=20251003194421,Real Betis Balompié
35059,F. Jutglà,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/35059.png?version=20250624204756,RC Celta de Vigo
11700,F. Torres,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/11700.png?version=20260217184557,FC Barcelona
64492,F. Viñas,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/64492.png?version=20250727175255,Real Oviedo
70300,G. Carrera,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/70300.png?version=20260512090935,Real Sociedad
55993,G. García,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/55993.png?version=20250515125706,Real Madrid
10967,G. Guedes,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/10967.png?version=20250805081800,Real Sociedad
14791,G. Guruzeta,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/14791.png?version=20231205085735,Athletic Club
65704,G. Mikautadze,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/65704.png?version=20250901204540,Villarreal CF
476,G. Moreno,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/476.png?version=20251031185411,Villarreal CF
11866,H. Duro,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/11866.png?version=20251006015522,Valencia CF
28792,H. Hassan,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/28792.png?version=20250622160729,Real Oviedo
69015,H. López,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/69015.png?version=20260323141519,Villarreal CF
130,I. Aspas,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/130.png?version=20251003195047,RC Celta de Vigo
68713,I. Diabate,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68713.png?version=20260323141315,Deportivo Alavés
19524,I. Losada,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/19524.png?version=20240706160939,Levante UD
28779,I. Romero,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/28779.png?version=20250613151854,Levante UD
56632,I. Romero,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/56632.png?version=20251006013448,Sevilla FC
29,I. Williams,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/29.png?version=20251003185351,Athletic Club
68260,J. Arango,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68260.png?version=20251209093437,Girona FC
1034,J. Jiménez,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/1034.png?version=20240201121646,Getafe CF
48937,J. Karrikaburu,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/48937.png?version=20251004233838,Real Sociedad
35943,J. Llabrés,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/35943.png?version=20250904092807,RCD Mallorca
269,J. Luis Morales,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/269.png?version=20250613112749,Levante UD
14432,J. Puado,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/14432.png?version=20240626192042,RCD Espanyol
68400,J. Pérez,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68400.png?version=20260105035316,Getafe CF
59476,J. Álvarez,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/59476.png?version=20251228213807,Atlético de Madrid
1684,K. García,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/1684.png?version=20251003195620,RCD Espanyol
58954,K. Mbappé,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/58954.png?version=20251228213833,Real Madrid
68359,K. Tunde,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68359.png?version=20251223093333,Levante UD
11697,L. Boyé,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/11697.png?version=20250822135912,Deportivo Alavés
70498,L. Castell,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/70498.png?version=20260525073249,RCD Espanyol
68593,L. Cepeda,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68593.png?version=20260323140945,Elche CF
68524,L. Vázquez,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68524.png?version=20260121185739,Getafe CF
52375,L. Yamal,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/52375.png?version=20260217182455,FC Barcelona
70256,M. Cubo,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/70256.png?version=20260502195429,Atlético de Madrid
3060,M. Díaz,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/3060.png?version=20231221112719,Deportivo Alavés
65089,M. Joseph,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/65089.png?version=20250809103625,RCD Mallorca
564,M. Oyarzabal,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/564.png?version=20251004234014,Real Sociedad
64457,M. Rashford,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/64457.png?version=20251006142743,FC Barcelona
61093,M. Sannadi,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/61093.png?version=20251003185515,Athletic Club
68495,M. Satriano,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68495.png?version=20260116190325,Getafe CF
68602,N. Maupay,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68602.png?version=20260323141000,Sevilla FC
59382,N. Pépé,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/59382.png?version=20251006021201,Villarreal CF
24789,N. Williams,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/24789.png?version=20260414174608,Athletic Club
59789,O. Óskarsson,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/59789.png?version=20251004234219,Real Sociedad
51134,P. Durán,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/51134.png?version=20240718155216,RC Celta de Vigo
61012,P. García,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/61012.png?version=20251003194631,Real Betis Balompié
6065,P. Milla,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/6065.png?version=20240626192223,RCD Espanyol
64496,R. Bardghji,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/64496.png?version=20250727223602,FC Barcelona
60888,R. Fernández,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/60888.png?version=20250114150015,RCD Espanyol
19927,R. García de Haro,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/19927.png?version=20231222193004,CA Osasuna
48684,R. Lewandowski,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/48684.png?version=20260217184124,FC Barcelona
22591,R. Mir,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/22591.png?version=20251006023455,Elche CF
29402,R. Nteka,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/29402.png?version=20251004230112,Rayo Vallecano
48657,Raphinha,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/48657.png?version=20260217184508,FC Barcelona
17459,Rodrygo,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/17459.png?version=20251003184121,Real Madrid
17290,S. Camello,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/17290.png?version=20251004230141,Rayo Vallecano
58989,T. Asano,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/58989.png?version=20251006032055,RCD Mallorca
68384,T. Borbas,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68384.png?version=20260102132613,Real Oviedo
67879,T. Fernández,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/67879.png?version=20251018153449,FC Barcelona
59641,T. Martínez,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/59641.png?version=20251006024644,Deportivo Alavés
65625,T. Oluwaseyi,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/65625.png?version=20250829164124,Villarreal CF
66102,U. Izeta,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/66102.png?version=20250904092450,Athletic Club
40089,U. Sadiq,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/40089.png?version=20251004234421,Valencia CF
68714,V. Birmancevic,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68714.png?version=20260323141333,Getafe CF
12900,V. Júnior,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/12900.png?version=20251228214230,Real Madrid
36371,V. Muriqi,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/36371.png?version=20251006031838,RCD Mallorca
63353,V. Muñoz,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/63353.png?version=20250920091331,CA Osasuna
65690,V. Vanat,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/65690.png?version=20250901154759,Girona FC
68654,Wesley,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68654.png?version=20260323141130,Real Sociedad
68715,Z. Luvumbo,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/68715.png?version=20260323141349,RCD Mallorca
63779,Á. Forés,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/63779.png?version=20250613112409,Real Oviedo
52309,Á. Rodríguez,Delantero,https://cdn-mister.mundodeportivo.com/file/cdn-common/players/52309.png?version=20251006022647,Elche CF
